route_id,start_lat,start_lon,end_lat,end_lon,travel_days
31,19.358073342258905,-178.0779088909121,51.3801055534031,47.39046837300478,1
32,-59.30565773628753,174.55376380089672,-69.75036759350063,-147.43667988347386,2
33,-78.29071326264969,136.0197372872932,40.36108271523051,169.68696303097977,1
34,80.79939670559997,142.23824126283313,-20.58143584030512,47.663015188369315,2
35,83.81376595342067,57.3280333383139,-76.79188984612033,174.9223875318321,1
36,55.51152266096301,-55.876705684366854,56.29140889768544,-57.99836754769102,4
37,-35.16952154879328,141.71351367257307,14.333502642590403,169.63385802854327,4
38,-72.4190194788509,-75.05390586557075,-47.562927684556854,-127.5975908176955,4
39,33.161944772188235,22.57615560319303,71.04261137988021,-165.34988195506975,4
40,-10.772551126871761,-144.09684995620233,-81.85350350330074,-168.12573823634307,1
41,-68.03311772793981,151.90402684779008,-53.67247052440268,-12.64666658427825,2
42,-0.8681561799713648,-129.3226352023632,45.368447005054975,-150.11848890770588,4
43,-83.81006619926069,-99.03714993705339,37.688027455780045,4.380438300336635,4
44,73.67767237418076,20.9282969261574,-37.931095129593956,-62.099818736795825,2
45,-43.41960331199695,95.07348007667338,-78.83552243649903,-59.17356270931839,2
46,29.254011183716756,42.96647013706763,64.45405300048989,48.819238756261115,3
47,-33.89200630390603,-96.43179139194378,-33.53442514741754,-121.28471778541675,2
48,3.612243812005943,-179.6605046901035,-54.77158531291226,95.95921332230319,2
49,8.407850281790331,92.57420891067812,2.8911280249758704,29.531131120308515,2
50,-56.72619800540513,174.67463732799376,73.84089587084051,149.38006638510393,3
51,84.52523299762055,111.56872331019252,-82.16161598819244,-48.65736464369158,2
52,49.52390820500062,-14.325617463618471,47.844735845559796,173.7773971441652,1
53,79.10980948155404,145.35621410367838,13.045181028967605,27.297952817048355,4
54,71.0689230769768,-32.45483767739398,-13.41915902067295,170.42470422751217,1
55,17.62199618599533,8.976270327648308,43.93447993891081,-170.25816454303848,3
56,75.93736230416104,-8.233283737554018,83.84839639949382,82.07147606845967,3
57,-74.0713496306545,-18.85540584041101,-48.74288199071562,113.98374874538507,3
58,-54.72308476455387,99.06867694580609,-64.14347428701848,-160.85761679646447,3
59,-81.85908799610314,9.636806617017129,74.31871414008546,28.429079045848454,3
60,-31.440540462612418,-65.98183607092221,30.41155394231467,108.69922569220142,4
61,-20.038087855893238,-87.0630596429478,-11.162516118846128,21.97394108030619,2
62,-41.15717428069873,-166.41096589172398,13.18672264757096,-157.027107454032,1
63,59.17275164734727,29.950258277896552,44.21050293172394,69.64100672339211,1
64,-25.784401195153933,-97.21389045562769,49.14574176702911,-158.1851107176089,2
65,-39.43178825627146,-126.6717880741021,75.58095254741363,114.28880220591788,3
66,7.685294968484726,55.378786977963955,-13.16829799878792,-164.50769400959,2
67,-64.63363950454273,65.23533281575757,-37.1860361965089,-130.53694283626652,3
68,54.395456535727135,90.77576121275973,25.139568022171545,-80.96126741162334,4
69,-76.58088413764125,1.2876826818929317,-15.168978129684533,48.011325213888,1
70,87.63964858809311,141.85965787339916,17.027721710816024,171.48927586727012,1
71,49.004058473398345,157.083391223362,-14.402556277928966,-137.58377305682362,4
72,-54.23117732384897,110.65353832529621,-62.46075839792859,-128.62523908298937,4
73,-89.00601891775156,48.81365352294739,-5.503184701387482,-47.206657187647096,3
74,56.783057121870144,-70.66045670717207,34.365207949385905,121.03888959191528,2
75,37.234321892571074,173.8601717832796,53.871085380176964,-11.796857009706912,3
76,41.22129024737771,-81.3109798109022,-1.2012701766215628,-64.2201839079042,3
77,48.82866240347025,-107.04350808344482,-60.257179762127834,22.03337959519007,1
78,-76.67196268786374,-20.824519036830196,-15.356212263102321,-86.21164891952999,3
79,-25.47616886203093,-159.53739454354016,51.53290719150567,-35.582433390892476,2
80,-69.14356928547664,172.2580072818447,-15.68533128892689,-60.26214627646493,3
81,65.35861665760683,31.836080309912944,35.37554284876002,109.49076806927252,1
82,22.193662828960427,20.50275299910308,1.298462702056156,152.73206151768028,2
83,-30.438355526523146,56.08666076389915,-46.5798374803086,93.44598917648824,2
84,-78.55949694851574,-1.071486800205605,53.30709144415337,-21.929912629205944,1
85,-34.0231820911808,-168.45713384596502,-74.84157826727633,1.5605918987989753,1
86,-31.46700203518553,40.43206398254284,4.480250895927114,-134.97347018540316,3
87,41.329112100851546,77.822595704315,-52.399613836187115,88.8712960084336,1
88,24.760344843938356,-29.970338175340856,-77.92818686255238,34.73124458221588,4
89,69.69829366373878,92.62640594562947,0.528108674984793,144.87839860947713,1
90,-5.0013134708491265,-98.27953223816858,-0.07881193171375855,-107.77998831294485,4
91,-68.4730357311057,-100.34042721617375,37.24216230162975,93.5014038957404,1
92,38.384061700139114,-121.88988443247338,44.055124749342866,66.4817982189083,4
93,46.94130875104153,-46.08188647590174,41.00246796472143,-84.29560782848921,4
94,11.029895562509324,124.9243327400701,-16.279428074984096,60.256310234697025,1
95,48.77409239182097,118.04834237366316,23.704161700781256,152.77441700759385,2
96,-1.1167926544096645,-42.18328513313864,13.850143675912847,150.6369555601628,2
97,4.091909288758927,32.08274495288515,-14.11888389895448,79.06556682581089,4
98,-13.042616695461064,79.49387393096964,17.498284953478773,-162.69367948773836,2
99,-85.42455718606287,-93.16556113391172,80.50461780712726,134.01516143525816,1
100,-70.57954314120519,-119.46920907789105,-55.27912613735208,56.800298521634375,4
101,-84.34274657638784,169.95455755643195,73.03897724139475,-68.2436688542156,3
102,24.553874027480475,42.32063275546267,-80.37800748302429,-112.58986978594825,4
103,-33.4159234062612,173.30965986011898,-34.48994167770108,-138.16660932096585,3
104,1.542724409646496,-58.40784463239753,-38.13385524992492,-161.91471626720605,3
105,73.36196530669673,73.09141199068733,22.745719418563027,91.4771692622723,4
106,-45.12739875320251,-99.86269084515442,-66.37950868008774,-95.09652038042088,3
107,-16.131073853586642,-85.96793834139135,68.82257013115569,-171.26894302442818,2
108,45.99920493774877,4.284763657064644,59.139253523707424,-36.98256533688385,3
109,-48.81633021150796,-64.93747481709435,27.37184754335,-6.261450986757978,2
110,-76.14361623081726,-119.6562370173896,-7.485510277404401,-119.07711687595432,4
111,-37.84473847552176,-85.36294728384264,77.93208758557412,-164.14259898148208,3
112,-60.9801682942792,-167.13057799228872,59.53437984970006,-111.9148260846952,3
113,77.34557742166317,73.59250373189519,-0.12327334537592094,64.47699426116677,2
114,55.461668321595056,-2.8380034490898254,36.33720380177601,-150.3922761895657,2
115,24.012676171876222,-146.07249609437076,12.047391392343215,19.813331000517792,4
116,66.86290623378918,-118.19016247374316,15.829602909887612,-127.29168435305999,4
117,54.660973841840615,-143.08756627944814,-30.42430750125517,-109.55189751104902,3
118,-56.41738940051355,40.53341097931553,-6.824771167518577,-38.491962023988464,1
119,70.660619728196,-146.08426909950225,-75.93814245784604,-143.70287902065672,3
120,7.081603544817128,91.54163989267778,-25.677235500373357,-117.64673899840338,3
121,55.33922792953126,-172.61606904465918,35.249132765187355,-54.37713187751251,4
122,71.29643398622878,-90.22471632147884,81.57888549111354,-61.319158020587935,4
123,-32.7593745050645,140.64000332108657,83.35154029734366,89.73773484326347,3
124,-70.19065358501818,78.6712745240086,10.030116442480505,-153.07837015448723,2
125,-48.9716707424505,-153.73140014675243,19.19200532572478,129.76226483988364,4
126,-13.120598047273859,115.6053976146647,-56.57018660982585,113.84358146620377,3
127,57.24265786604877,-2.5073562455262675,35.15545945683553,95.75699028909781,1
128,64.93150498614182,124.8418897807785,-77.28141731861048,-68.6259495132723,3
129,-88.74861650438568,36.266318802141626,-38.756576556099986,116.23744279468349,1
130,1.9345144639618326,65.45989153182913,30.305402511379597,-114.19125109585892,1
131,-14.866019433219776,177.66056174245495,-34.14417632217193,-135.21268589218982,1
132,-50.02059411526856,-96.35920346735345,-81.02756265939823,-163.81571994378456,3
133,-68.42423387993709,44.62040691409982,59.73667368317348,158.15173068200733,4
134,-29.22926914734697,-14.28429957933659,-34.14059871577865,-69.11607682610148,2
135,79.72374670425344,-165.7972969478311,-78.64105952543788,150.34243686404614,2
136,-31.82347223626406,-174.7905690589686,-76.53813038948427,-81.85911785304131,3
137,3.382311913805893,-137.0777119855709,-44.68341621802435,146.72374536108583,3
138,36.54341260113202,53.673026593877324,-57.957129500125276,145.4144590245918,1
139,-24.54667157172709,24.178711648821206,49.374021200427165,152.52337620385663,4
140,84.92077488977293,19.234642018941884,-32.096871599933806,-1.3847618576902505,3
141,83.24051308958002,-168.53156548982636,54.84524130716986,131.7406632476011,2
142,-44.67918675143445,-11.050921310397456,-58.707720391832495,162.27572262023529,3
143,-0.495268939370618,152.86421442331027,-1.2817476820649176,-63.137900917015386,4
144,-35.84190423298146,-36.86692704816721,33.846684039563186,-29.20521395428017,4
145,-38.72871101205583,44.972089123844285,27.35835369585388,78.92646744086784,3
146,-83.3603494761841,100.73472322433167,18.203293787448374,-71.87046417961167,3
147,19.721580116381432,102.21310049107956,76.46788834761057,91.3713512085572,4
148,0.4822241811950647,6.940829662297688,-48.86547341278602,-153.3988277231278,4
149,-80.73382477500192,128.86270034484107,-1.130543196821037,8.4594183438752,1
150,-39.84363643740994,-39.1038863890511,69.11865901303358,-135.96714572985172,3
151,73.48785947399767,139.9295573225274,-75.97912219287173,-74.40354848279648,3
152,-46.878859679944966,-93.51822009760369,-79.94011171444646,-86.89485870487009,3
153,-63.91892302357984,-79.12209348339442,-48.005588239507546,122.01554648255978,2
154,-1.898503150038664,-160.87657528835962,23.943819516843334,-110.33378805376891,1
155,87.41708173990813,106.40946115522183,-43.22166723903476,111.0412512572828,4
156,-46.43005112792993,-29.860114956226,-55.75682091441619,105.8257245268519,1
157,30.98439853305814,-97.51801899189634,-7.415583235507427,-0.40209999939725094,2
158,47.09153075916916,-96.55550005803133,20.44765237849407,-95.81642798539333,1
159,-47.22524208136806,144.50397884252396,-45.259612736986725,-98.31731761575982,2
160,41.07894275013473,120.20997616597327,-35.87558638972643,-12.627127038294788,1
161,-23.799036110534416,19.271118728586003,20.4406748660725,-176.82875733833413,1
162,23.815049506844304,41.79988814965958,80.23291595810147,11.286271660091813,1
163,24.035347936961045,-9.242794601895241,31.453510938855885,163.00062927613993,3
164,6.439443133456521,-39.00004456362882,50.92274584522079,-124.30552252946526,4
165,-73.7478413902065,149.5716772385993,-23.974182944015624,26.404423731217236,1
166,60.35444920606284,-134.77942673269126,-40.99421531079611,166.24032791200443,3
167,-32.25958830508755,-29.35915570215795,-8.23180622352794,129.78797021697608,3
168,-56.426668128026236,-55.95771312436487,55.283909168101275,126.13684189728247,3
169,-82.6604745201425,-0.6657407095866006,-7.86606447769995,115.86597494262804,2
170,16.36072977388352,-15.252525163736976,62.410573582174976,-68.75150181977318,1
171,31.961585131610832,6.8002313943893,87.97895652512287,140.6220592560524,4
172,-87.01419079298589,-129.62916819828212,-77.03520016853946,158.88252644394157,1
173,2.1767504938705713,4.730940544779742,-81.82617190493333,-1.5147276123458084,1
174,-49.230760464371166,-92.72922700060408,-63.07385347559487,-52.35442298659484,4
175,26.131102273700975,-113.64071436425115,-20.813458367817674,-30.877554381891798,3
176,-58.61404277910154,-156.65968123697115,-66.41240235382216,-59.68568094074439,1
177,34.36879285844387,94.55492115221074,66.71960597137607,-103.52936087116558,3
178,-20.38763766590327,-26.120908491638403,-85.83367481512852,42.641449291040175,3
179,78.61139797261222,45.591725992232995,-33.15731105955195,22.534879048316242,3
180,-65.2462300537212,81.93360358970762,-56.75496669104304,-13.469374425860792,4
181,-28.60805681095347,64.55399951287927,77.67707942835582,-145.49566079346056,3
182,-69.57476617669397,-10.619741127714377,30.50658088020502,106.8814672941599,1
183,76.44485129014129,-40.35652957737727,74.16544616124742,-117.02391740971589,3
184,67.9210836085766,-44.65443252936106,85.01916785587082,-138.75766437742266,2
185,-43.57050701127199,50.41756689482028,-0.5223161380735348,44.30570237386107,2
186,28.79712828615223,-1.874032220925585,-47.822560551355274,-36.48802995441966,2
187,57.09999603621884,125.68760927586379,-55.12881848461393,-158.4689488731614,3
188,9.936146087903225,134.89271435761634,-49.8746048965487,-51.995392214019034,1
189,5.337104104081163,-118.59826391765336,37.54679537196053,97.8409268225866,1
190,-46.4665876379187,-130.95588544353876,-82.71976893785987,41.48971387815513,3
191,-73.24150179493815,46.94433337295982,-80.75500685411133,-49.39703172468114,3
192,71.49883643159882,-71.5587306975794,19.46572962896701,-110.95027501154829,4
193,72.07525028939949,-173.31454124456442,25.570286412733182,47.44642348971837,3
194,23.95826230918823,139.91136097066385,29.7473263780428,139.5199083406879,2
195,-28.97463761123388,-98.31572379222902,-23.061509174053583,52.65817848572897,4
196,-27.14227656972104,154.5410346068913,55.07007996854756,112.64538767408072,4
197,40.6720221966431,78.2764023161713,6.052425790791162,7.750021879573552,3
198,71.47984679146387,94.55525636813434,-71.0161865983045,78.4695984267704,3
199,69.67555636772113,-107.47386151446224,53.477875272122134,142.64163856020684,4
200,50.37759825437229,-95.69000677794735,81.5522015286825,98.34443217311582,4
201,25.565696307771802,7.656391376663663,-79.19346365957544,147.54742322333243,4
202,-74.85480630089121,-118.04405304604961,-19.556759033895617,-24.78974323821845,4
203,-60.90683146296952,-70.04459063410837,-2.2471119297454294,145.51929184574038,4
204,71.73975393487427,-64.27350793879039,-63.63526318590295,43.764204413414745,1
205,19.157230738726184,-122.53322402900493,66.18761060091788,133.21755578940974,4
206,-88.34453070900666,-106.13417997774214,-38.85306391979208,-165.82444904237926,4
207,-71.73512228411423,103.87866312297234,50.94153718886881,56.826857488873,1
208,29.430318439450048,-119.80949236298338,30.77900676509688,125.2710283960435,2
209,-89.08891490768063,-169.7553389361879,17.648248044064218,-117.2872678884481,2
210,-61.054550744850246,46.56777934641784,-55.414287234620204,58.243296047372326,2
211,8.772082085985502,171.35392298128198,-50.273366300836976,116.98369711798733,2
212,34.54113558468478,-60.763026735676306,-81.47728714561752,-76.33822693225066,3
213,27.3530267104681,-137.28394684934918,-46.67176263919205,-34.11132195369888,3
214,-49.63152429709924,25.339437132311076,-27.82015029710746,25.026378659718972,4
215,38.19225984255647,146.28751599443262,59.966154695236554,6.900367998442363,4
216,-47.295164250575986,102.26224073825239,-24.04931999133504,-165.89181850663118,2
217,-31.428054331331808,44.10571262857775,45.83192089780917,-144.47804468925116,2
218,44.36845292124434,-66.57966122126422,-10.900389366812234,-143.83203145042992,1
219,26.93392182849864,15.076862379439177,51.276296158899925,-85.583554020297,1
220,62.86021388895202,-147.15185713046807,85.72888807866718,-91.48891939111827,1
221,28.37032061406181,64.42035274104117,-46.82851954963558,87.20005816324783,2
222,12.29554860038489,81.03456680315429,65.22149015349771,26.18797896581202,1
223,-73.13854179094335,167.41138424757077,21.928335535039437,95.03139047228683,4
224,-23.811155449301964,-86.2569508517742,57.11296708595788,-154.83741933208677,2
225,-42.26357381728942,-173.35568914451184,27.285462408204936,-5.322874510223755,3
226,-46.08186419176496,16.41904719377422,-13.689088690652966,-63.44079146450299,2
227,85.14189985544022,74.4445815828532,-48.94651090047773,125.97815187206868,3
228,-19.24240955998313,104.54669131787568,-77.3936594403903,74.80409648756518,3
229,70.5683799318804,-110.25398411106818,6.393305602929061,132.93304949764666,2
230,23.60495267950732,-85.76896714667149,88.2586970148358,-163.28623593381838,1
231,53.06603463749673,4.5327330962266785,42.847524902557126,79.49645624397618,4
232,0.47467675893457795,-60.98370841079934,-31.07780254817701,14.40300677744807,2
233,13.842699232744636,129.78413517148022,58.89686401561235,117.00001044560366,1
234,-1.346815112604503,-9.44634465406071,48.41712003175317,2.577812733295559,3
235,-54.85626219635199,107.84831187672108,-39.30555719637778,14.475268044687226,3
236,40.041380747070946,29.02311377364734,-87.42465183703776,-161.36374286085655,3
237,-39.46097476064595,98.31245098216033,-68.73072506388908,60.66823141294802,3
238,-85.62312604233831,-60.23772484908342,67.91511425617037,-81.66964478218199,2
239,26.1850132632902,119.30998389491202,60.58134635487693,-172.9101880156246,4
240,-58.120077706731195,-81.15396640163223,-36.862379841894764,-156.0826214978292,3
241,79.28254518352458,16.5955708811847,-38.66482326880433,164.62281922776924,1
242,81.70714386046572,-102.95743925740528,52.7156976784448,-55.41217575125509,1
243,74.67559023968073,-8.810452214570404,78.79274458117598,132.50722630361724,4
244,-23.371433954020006,-65.45692457686687,50.24470622356799,165.48380426493213,4
245,-87.21780902480387,-83.98676497060288,19.00416186553707,159.5761879814362,4
246,77.09734126579056,168.11460649009348,-46.319156940275185,137.42108665179126,3
247,-12.926853302883416,-122.37332202477697,4.6346245371469195,142.14380848606834,2
248,83.99786742786051,103.43730148466227,-47.96786545321237,-75.95710403725745,3
249,83.45159587606551,174.2993854139574,55.44205561741924,-125.47083950627102,3
250,63.54170198412481,-172.83546585357198,-20.347005686807293,50.13452235165252,1
251,-36.99919942747458,71.6498690551542,60.06549905892473,-4.281986927223414,2
252,-20.68240885165345,-88.95174999973663,-21.31034076310945,-144.4511812697384,2
253,63.20460087303425,-165.4243832418104,58.346892935980435,63.914873768067906,1
254,-32.95403907187002,-34.9597515756129,-30.002793270256447,22.62960269451841,1
255,-59.49130559650335,156.67841166151499,-10.776113168819421,130.70426429175808,1
256,10.224227242503034,-175.76456602788085,20.787915481678354,39.3061664478235,4
257,78.50785934894057,31.638849094721394,-77.34822947461464,26.620624699831325,2
258,35.28536340149515,0.5027322943167576,80.67727112678361,-21.329379600253958,1
259,12.611010616085693,134.4182991735771,13.24904150228457,-13.396654840006704,1
260,-72.50823112126166,-149.75938277257475,1.4076026443444078,163.5772417124818,1
261,20.70130080585055,65.34937075919413,61.09091480158418,-130.15943661591385,3
262,88.20969301876738,64.83949143597982,65.83729138142897,-19.361225310412635,2
263,-64.78487725742568,60.868806070421954,4.006872815222877,56.09780421366341,2
264,3.299337425472615,159.24041817661333,76.90721864285473,-24.116167587456147,4
265,67.92715294703197,116.31151044247696,-78.34720210623348,-78.04237426532721,3
266,43.338351195756786,-164.88981855233783,-69.61935739478085,-76.55134652537225,2
267,35.462833379148236,-10.41017374637525,17.421881402599226,-95.88382334722233,4
268,36.447135117679665,-36.73689976751996,-26.26814487715494,-56.19484779008772,4
269,-25.291592780444063,-68.34700040731126,-6.439470085944208,133.8029192100841,1
270,-37.153468032391196,-17.518778944524968,-30.94574077851002,1.8808381162782553,4
271,55.68500798613246,-41.690093426648104,-17.149443939911592,-93.51405789198536,4
272,55.820411042252545,-24.35979604368049,58.076342486333914,-41.57038187044833,3
273,66.07301734441867,172.53427161911128,16.825715973774834,-141.9010516517155,1
274,74.38329946016484,-148.09212909015093,89.52201887102967,145.4528663059457,1
275,2.041631794968808,152.00311314194272,51.63825560777332,-33.04878044708448,1
276,0.27293304369592875,-7.114783150430384,-40.740074261671204,172.94083365350724,4
277,53.69313221401953,44.547208379834814,-42.41787880919468,-54.886041625493064,1
278,26.993507539997722,118.86586798236976,-29.538311378938715,121.0881770017636,2
279,36.35403790638661,-50.233309506268,61.78670651659368,-87.70128721507685,3
280,53.2426804984982,-25.048113088331917,-85.0882228828982,-152.5849583840632,3
281,70.20096152716192,-32.57334709966298,-48.56736980317361,-168.57598979743176,4
282,-29.160871766723552,-45.096831887126456,72.88531566196806,38.220633592122084,1
283,-22.39506852481007,153.19055579288215,25.18135849498536,-67.83347819750782,3
284,-73.08325082864357,118.41476082948435,-49.167522809809846,-20.332843028701802,4
285,14.090425379311313,-140.7600036493286,-50.55390571813554,114.7129328162863,4
286,-83.53039071658642,-141.0755931082454,65.2712583166975,-90.68108914987123,3
287,-6.192356736157166,-25.96697465292317,70.87635148986837,-68.88510837543123,1
288,7.676034247363788,-144.48334437618874,-43.89640362681925,124.32102662112021,1
289,-38.422574616908804,42.873514297603066,-14.308135546224193,-2.6055815963385385,2
290,16.349986902421932,-128.27102138577578,60.22723295309709,117.95946013889557,2
291,-84.5099550109711,8.054375028048383,48.78133894977938,-45.18863875212611,1
292,-83.2773260251414,-177.4008190786616,56.50489918189521,-36.58680690224094,2
293,58.06810091873848,-66.02531457144718,3.311674341834376,-119.83018975982775,2
294,-25.16568454597268,63.788660522155965,74.07882869493116,149.88450729418787,3
295,-67.12910772266073,-5.74598151797457,-31.32872208820165,142.84212984453944,1
296,4.003786809864792,172.1770149596357,-61.79901581744676,174.3181252433185,3
297,48.598839557749955,134.67736658383586,37.571819861675664,-35.119034218903835,3
298,-51.15221505056823,-50.73451954446557,7.083794881241346,114.70137903311115,4
299,22.120285647420047,-163.62484506998115,63.825438385706576,-30.61665659803731,1
300,-74.63745630112176,124.42546804140676,-75.39133515755131,-16.45243598844982,3
301,-80.69729018965062,148.04435171328169,61.86463261885203,118.79978169413681,2
302,5.643833682266646,115.42586163085326,-37.206962422412005,-116.1479624808961,4
303,7.314321889819169,-133.93802126888465,27.874020090272936,-100.68806359376917,2
304,24.737382269677184,179.24944838842356,-82.77681796591396,-66.69783345750659,4
305,40.69644007007909,-86.90968024100142,19.724633334648132,103.7444517000207,2
306,85.65337430325624,80.71376861101322,39.108904053720465,-45.845442227490196,2
307,2.9340626942151573,146.89255548085976,-23.624961388988353,-51.05944501892583,2
308,-31.867834870575727,-95.1526388409446,-51.226073052814755,179.57388429188705,3
309,53.13351505836667,146.97307968374378,6.7735217886381065,-41.82978848418739,1
310,-41.25019477282664,-68.58663148984789,59.97434479841638,-90.80260692638869,4
311,-10.985144272985508,171.50876005826024,-31.76147550660285,44.35692415233959,3
312,-75.87785135839212,-78.74639266302914,-44.55552644616968,108.67678270380031,4
313,-85.43686618521765,163.23689691282067,-39.79164444521622,-154.94117985966267,3
314,83.27671464202652,-160.72392567863704,80.84378752499958,42.801203209850996,4
315,60.47642169219705,75.3379242011327,-25.330155162379256,-167.1352358831191,4
316,35.27535709686563,11.560008181321336,-89.35123682010831,9.479646352626446,2
317,-16.388470005431415,-7.964252235816957,50.70261743273156,-87.48303704718869,4
318,-58.807022387247756,-99.54204686789761,35.86946316037023,-69.60898883765314,4
319,-61.84133231920451,74.0144843195371,-66.8577123714656,-11.845452966342265,2
320,-44.95627833037284,-111.30858307932944,87.28276484428426,153.7586858684113,3
321,8.860799647101686,19.023046554516554,19.45121135492002,75.84023037163553,3
322,38.62726608601122,-88.8316693055097,0.14030836930827206,157.2644146624187,1
323,28.835527809191632,164.02369672128822,-21.200531827879615,57.589561641123936,1
324,-39.61189854973029,-169.69277021916497,71.76109600145483,-177.44121104837052,1
325,81.87575051937495,-108.09781915995484,-46.08657334465861,-84.38932895483606,1
326,42.82144500523833,-92.76818170051882,-38.561597960417664,146.07812797933462,4
327,9.783729452052128,-30.935582723586094,-67.96605479641795,51.640387548388105,4
328,20.1097343221834,-96.21711292678073,46.641437205166795,173.39300516529897,1
329,-14.47198876299781,-3.1143275032373197,17.198870473053603,-123.85295308141357,2
330,-45.408421889791654,134.08758837307403,19.631910465809696,-73.170780081653,1
331,-25.924917842772913,76.34283170730146,-50.67532241649655,-49.54764257386694,3
332,46.41229988358643,28.786312992639978,27.210310042875093,-62.4391854597682,4
333,-87.40917204664395,-147.95885592623534,47.782520504435524,-89.28304914604297,2
334,-69.10692470875507,69.83715902013921,-25.580064469375927,-20.352342327559967,3
335,-81.7195244360845,-120.09085764806164,54.2424859131082,51.227324412973644,2
336,-82.66881558258538,103.09225894621125,-27.217694064236234,-67.94750776078942,2
337,63.982905121981304,-89.97956693634485,46.46492307167179,-151.30802760686794,1
338,36.658414688404264,-29.862457804475667,-83.92858065761058,75.0717096815388,3
339,-4.648710764281461,-53.83072716554595,9.209628265257479,-14.754039918743274,1
340,-72.38985108281973,129.17300928294844,84.51478091517959,20.33363019242276,3
341,-1.5091424789701762,-134.4439948631731,86.62402812283034,-16.05576342099056,4
342,-4.7750812594981795,23.63215765852391,-39.28453589848669,140.52870124376767,3
343,-58.82366341619726,-128.8578206004976,-10.548163605536018,21.14819897989682,4
344,-11.906703137164854,73.72650100758719,-78.66397656240605,152.3796623466299,4
345,-18.26914780847278,145.82812600601324,67.20143536882796,3.8071229601600862,1
346,20.853017649398964,-23.54124460778877,12.342987565238545,-74.66826159349854,4
347,24.316857156175885,-4.2867863046086825,-20.681877790706935,-52.040668616569235,1
348,-81.84527824103199,153.87222113379443,-69.70129947195244,7.966545690522793,2
349,-22.569729367235183,7.556899913768575,80.41811138944004,10.796197609803102,2
350,22.654784828562555,-4.464562302158072,5.439428607778865,67.44157255762156,2
351,0.5645265444157843,28.198476973549504,-39.0729727650773,-99.18184601281293,3
352,64.16817141389802,68.12270509066269,-26.961276576328288,57.18344398758063,4
353,28.564853691410107,-141.5219849686687,-41.274507434013415,100.2916830170708,1
354,-60.671803125342656,115.59978998694578,18.325765594256524,63.57311620811643,2
355,-77.29762546792263,-23.218190116826662,77.3934436404918,-6.541880465667305,1
356,25.635470077136816,-153.95453643690522,64.2048845987816,177.00503440206023,2
357,-85.22796410250807,103.02576091135671,-7.131442423324046,-34.267262713482154,4
358,15.439604629223396,-44.29801019294206,58.769885214181414,-141.6273787512615,2
359,79.24144345649236,-143.86770176578057,-13.841013370260626,115.74151754664348,1
360,13.58535201765821,48.1604542355702,-44.584714663445155,-103.60756120304944,2
361,-20.12941328282605,136.84728723611101,87.01472074795703,76.78280624487917,1
362,25.791879319623575,139.59126338903508,-35.30023776525207,-115.56853822255468,2
363,-7.514479711527002,164.75885093123037,-31.729638422356487,-173.9241392911418,1
364,8.21102207686829,132.37396551600767,88.144716201574,-122.47250263595076,2
365,79.46366557977453,-179.22926903562893,-65.89305123018212,-44.28406923270413,4
366,-20.501525195860637,-43.113180091179515,46.89611784174511,-141.61743103327262,2
